fID,eID,K,weights,algorithm
a0a99e63-609a-4bc1-bd4f-6785a2446e46,a0568b17-fc09-424e-b9f4-b2da01ba8ba2,45,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,58bcee0c-ca92-49cd-b7df-7203a3e6bde3,3,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,0f75ff6d-4771-4f8a-9678-7cd74ec453ee,3,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,4f968655-6959-4b01-a278-fd26d188cb71,3,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,3f0efb45-678b-4f77-ade4-96a79fd59f2d,3,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,43d3dc8f-9e49-4646-9719-45ef6a500a72,3,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,de14dda6-f395-4206-a657-4e4acb31156e,3,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,09a8e9aa-e3b6-465c-9ef8-005b221001ec,5,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,04641dc9-25a8-42fe-bdbb-3f595e7b73f4,5,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,0878f673-4d49-4ac8-aabd-6a4020819f91,5,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,81fc10bf-a79d-4908-88bc-d14c8da62337,5,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,9003e25f-2617-4d5a-8142-a1b2dc7df5a4,5,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,2433f930-e05d-468f-846c-7142f2d57590,5,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,be3634b9-dc91-4ad2-93fa-b0d040b9f2d6,7,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,ef502df8-9bbc-4e6f-8aa5-0df35bf42aef,7,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,e6504e95-a16b-4dab-9bf7-67731b8c7374,7,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,c1e81493-ce88-46f5-9c0f-7c708c26ef80,7,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,effa1680-631f-4783-abd2-83bb2a8744bd,7,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,31266c26-5086-4f83-a586-1bc04376b9dd,7,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,2ffb621d-baf4-4f73-9f05-5ef10667acd0,9,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,d5383269-bcc7-48e9-8000-079d775e8b55,9,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,f44edec8-6ab9-467b-9ae1-9afe2baee08c,9,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,424ecfdf-428f-4930-9420-b07e62ea4024,9,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,0c156218-525b-4249-8aab-ca7034649f28,9,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,7fd45101-f423-40da-9f90-aa5586faf118,9,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,1f2be9a4-ced1-454b-98c5-4859c36e08de,11,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,eec2341c-8298-4075-ab64-06d927264fb9,11,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,8ca3244a-b9ff-4160-84b8-dcdfe056dc38,11,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,3cf120e2-0d41-4b95-9a3b-fb6ed64a085c,11,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,fe81049b-e6c1-4c6c-acfa-ee8a0b11bb65,11,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,851906d4-808d-4ea1-82b7-97184630938a,11,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,08fde65e-0bd6-4e36-bf00-b9c40a4c3f5c,13,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,a1096ea0-abfe-4eb5-bc7c-acc6adb19a79,13,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,095f8af1-a243-4079-a1e5-8cb54a9f554f,13,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,86e1ac7a-004a-45e1-aede-896ac96e20ec,13,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,910edcd6-db2c-4c83-aafb-5fd78d4fffdc,13,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,c29dca6d-230d-4568-bc07-cbfb25d91b33,13,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,a3f212fa-7684-43bb-8fa6-1e50d029ee76,15,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,aa1d6d79-5172-4107-8dfb-7879e95eae90,15,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,745f20d8-9e30-4ade-b757-a69719feef89,15,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,dea6e669-1406-4303-bc8b-e411a2775668,15,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,0b457f7a-e96a-407e-a61a-c06e95d52896,15,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,64042217-332a-43b2-a665-4f04aee55490,15,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,60e3457f-f4f7-41e3-91da-1a8406664df1,17,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,8fb7b6a0-213c-4a38-96f6-a32d6170e85c,17,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,65672701-895f-48c1-a14d-97297caba3fa,17,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,ae4dbfbb-a317-463a-99f8-d5ae92b2fc99,17,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,c9f72be6-fba6-4581-82dd-3ffca556fa29,17,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,c74e15fd-4dc2-4692-8e22-622fcd773284,17,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,8eff9399-8d8a-4cd2-9ad2-c0abb411e606,19,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,2fcebea7-bf4e-4a18-a479-1cc3a0048790,19,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,a086af40-4736-470a-aad0-f07124c9a438,19,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,889d775c-1cdf-4031-9963-a1807066a9ea,19,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,eae50c43-5c8d-435e-af4b-be92956aca7d,19,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,d881166e-12d8-4dbd-8319-c1b005b5fb33,19,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,daa967fa-d804-49b7-8a65-9fc60331d26a,21,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,1a6e3684-c762-463f-8a20-71831f3ec427,21,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,b3f00b8b-18a2-4285-ac25-b934f576e5bd,21,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,8b4fffa7-49a9-4422-9574-320382b5ea50,21,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,7c487f7d-d7de-4b8e-8b0d-1f45c113c66d,21,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,9ae21722-b388-4cc2-8e10-f73a771de9ea,21,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,d7102310-ac31-4ab3-bf0c-b77903b5fea0,23,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,03186ecf-72b9-4430-9660-daa55aec7e3a,23,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,0fd47175-0dc9-4e7c-a0c1-0d6720f6536f,23,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,7964a7f2-d041-443b-9aa9-93baeb6cec8f,23,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,07e5441c-e320-4a2a-bb46-e79fef1c83a3,23,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,c9f08268-55af-436e-bfc8-c2c9e0f92ae5,23,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,307c0f7d-cec8-4e7f-97e5-65e75048ebc0,25,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,7509f9a4-dde5-4bef-9acb-0466ecd79037,25,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,0779b9ba-d113-490d-8ad3-b14432b11fcd,25,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,d21e23a0-a857-4d6d-a0dd-dee99a697539,25,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,34ac8d50-695e-45ff-9d0e-e536fe7c05e0,25,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,c6b3647e-f285-45c3-8684-266fc2a84d1b,25,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,4ed6c59a-ee23-4b52-8bc0-9c713ea0745c,27,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,6093d6fc-e32b-4750-9e0f-205fae9cf1c8,27,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,23ddf399-4be2-4d46-a5fe-7005deb121d8,27,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,45871743-dabd-4c7a-b21c-e4fe0d38c4ea,27,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,2a8f51da-1d9d-48f1-b7e1-2c6da93d162a,27,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,60124adf-b7bd-4911-a8b4-e3d2e88d4b49,27,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,9d8a5ce7-367c-403a-b49d-c885668f76f8,29,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,59047040-461e-42d1-be4e-63107cf04dd7,29,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,600a5f0c-7563-4d10-90ea-2216799710d7,29,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,ee144b71-e255-42b1-9060-59bee94811d8,29,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,02a1ad74-7499-4f5d-88d9-bdfb5895fbde,29,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,d5d485ce-9552-48d6-87ae-00ab9f6f8a79,29,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,83f03f71-6a6e-4e67-b758-95689c52fb03,31,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,2a3b1efd-e8b3-4dfe-9f4d-6c4f997cdde2,31,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,a6fb6bf6-b90e-42e2-bb68-36aa49b27354,31,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,0029ccab-a039-4747-931e-c093ea896c1d,31,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,04591de7-2712-4572-84ce-b5279490b3c1,31,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,10a0aac5-c697-41d2-b52c-fd45050c34fa,31,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,ee819c5f-135b-422f-a5ee-f4a4d101fff4,33,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,f211c9a8-3bbf-43b3-b428-d40246e92feb,33,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,fe6c72ed-99db-4408-b9dd-60aed2b23283,33,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,b84eaef2-b940-431f-a65c-67f40eeb2457,33,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,1642936b-828b-4c6e-a335-b83968f40a7c,33,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,59559e05-bc6a-4326-a2b5-3b2a19b3e248,33,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,79d29bdc-a73d-403f-95a5-cc97b7e8dd1a,35,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,9c351daf-87bc-493b-86d2-9c6345124e00,35,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,0f16f73c-acd3-4f2a-9a40-234f2ae7b336,35,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,d6234ab7-9829-4257-89f1-ad69e91f039e,35,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,e20bc691-143d-4c93-bac7-47660ad8c947,35,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,051f9b61-4feb-442d-bc13-6d961c0009dc,35,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,73b0d1c2-fbd3-4b81-af42-faa337c4107a,37,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,2b39310f-6842-4195-ad9c-3217eba0103e,37,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,9789438f-f39d-47ac-860e-c0dd9b708a40,37,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,72b369c7-ca0c-4047-a6af-4c85d59f8d25,37,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,8e3c2577-d160-49d6-8e25-986cb400da8b,37,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,b5daa753-d5f5-4b8b-9b86-6add6db19d38,37,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,ee174e5f-7159-448f-850c-e30a5481dd3f,39,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,8d630cd3-dc89-4d8b-b8b7-3b700ccaec13,39,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,12ae9a41-579d-4e70-9d98-2ef829af735c,39,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,5c234d26-0d72-4306-99bb-dec7ee686777,39,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,4556ccfd-9a8c-49b3-ab5f-b1fef07654f5,39,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,4629e004-31e6-4999-9626-bb8648c40b14,39,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,be5c741e-fb06-49ec-aeae-fd9e5f369dc6,41,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,e10eed6a-57d9-40fe-9d73-5df3ea55224d,41,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,0f83ec02-f76e-4435-b1e6-9b26b5241028,41,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,f5bf8343-b554-4668-86a7-95c50c06babf,41,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,c29a0fda-93e2-4707-bf16-743c12022dad,41,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,5a3731ab-7155-4665-b056-4f12b6cacbe5,41,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,9d7b7daf-17d9-4424-b1e7-6f30e1dd44c5,43,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,311ab1da-3499-4ef6-9444-1d610b00ad97,43,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,8899d62f-9b4c-498d-b701-ffc8b5be5e3e,43,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,be0ff4c4-3435-4052-bd49-100aa9d6d39b,43,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,d7a3a06f-993d-442e-94e2-9e068c0a0468,43,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,1cfb6dde-ed5c-4398-943a-f5e261b4c5d2,43,distance,brute
014136a6-c335-46d8-897e-45b633f413f5,76b50eac-d989-4d69-9cdc-44c4ba5385d0,45,uniform,auto
014136a6-c335-46d8-897e-45b633f413f5,414439a5-86b7-4fde-ac65-2d5078bffbe7,45,uniform,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,66f983f3-3dcb-4095-998a-2510e03ca608,45,uniform,brute
014136a6-c335-46d8-897e-45b633f413f5,c5c80c3d-3b57-49fc-958d-b29362ea4b82,45,distance,auto
014136a6-c335-46d8-897e-45b633f413f5,5c141ac1-f534-4301-a778-037dcb8a8bed,45,distance,ball_tree
014136a6-c335-46d8-897e-45b633f413f5,fd0a2787-652b-4b27-bdc0-7ab68a17d6b0,45,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,c1e16369-b1de-4fa1-b16f-888923b74504,3,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,fe6fe115-982b-45ae-b06d-96639e5b5fc2,3,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,988dc219-7de1-4b78-b621-4052ed55e2f9,3,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,5e63bfdf-4595-4c96-8d45-18377309991f,3,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,c977a8a7-ba91-401b-9fc3-f7b213107cfa,3,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,570b17f2-7602-4cd9-a2c1-0a9fbcee29de,3,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,3f3860ca-3be2-4a4b-a886-c714236caef2,5,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,6f09bdf9-84ed-42d4-b4f2-64eed6cd8585,5,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,f1ca0339-17cd-49f2-9b8a-e97e26445ce9,5,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,7b789a71-d147-4598-8a18-5ca5bb38010e,5,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,59887323-078f-4abd-b24b-56f9dad9902d,5,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,1a65d1ae-dbe0-423d-a23a-f739d8b81129,5,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,601cf816-908a-4dda-9649-379777ef66cf,7,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,b8810de5-36e3-4c9d-9557-40e4dc258962,7,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,a3bfea49-0388-40a8-9c09-1ab6f13a6e2e,7,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,d6d8a2c1-526d-4f09-87c7-d990b315e7c3,7,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,d7672c73-2423-4e3c-beb9-d5103b411d54,7,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,3418fe84-5d55-470f-b91a-245b88fde346,7,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,a02b5527-3f03-4312-9e27-fd55a0807f82,9,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,202d74de-48b9-4e56-b641-878aabd01542,9,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,f3e1c499-7812-42e8-a5b9-409c72684a13,9,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,41e7ac6f-745c-42b5-a14d-d23aea455db0,9,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,8840d327-79e4-4baf-b7b3-a28265ed726e,9,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,304381f4-ac83-489c-87e6-43238b68b8c3,9,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,c195aeb0-f40f-40a9-bb75-e6bcfcc85ce8,11,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,bc966ae3-7f6a-4ee3-9026-e02f3291f7c5,11,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,709ea825-51fd-41f8-b21a-90ef15cafa7c,11,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,165a3e03-d8e3-4442-aca4-6d08b15ecc0c,11,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,c93773cc-2586-4daf-ac71-592c207f0881,11,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,a63258a8-5d40-4b5a-8177-8ba7bfa7f2a3,11,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,e151126e-4788-49e0-b9b8-b3d7d21d2940,13,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,a8279432-513e-49d1-bb9d-bca9fa4e930f,13,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,cdcda528-e9cc-4d4b-9e6b-4a6a067ecd96,13,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,e9645bcb-880b-43cb-a09c-a924aeb9dc58,13,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,195100c5-ae91-4219-bb3c-782b645911d6,13,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,c513589c-9e89-43b4-acd5-77a1270bcf00,13,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,a56936d0-a028-4ae3-97ad-245c9e1a64bc,15,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,b06df5aa-0a88-4906-a36a-e6150a75dc7e,15,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,cf98b1b2-72e9-4968-8997-1d48133d7be3,15,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,89d98d24-d935-4ffe-ab75-9ecd94a49840,15,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,036d1834-aecd-4e44-824f-78ec0078f2e9,15,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,324876bf-8085-44be-b654-8281629a9831,15,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,93919bf5-4253-4a48-b05c-a76a3149ef2f,17,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,a025f3bf-d3a6-4071-8133-26140d7a035d,17,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,325f6436-f100-4641-95c3-13f858d6f32b,17,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,9fe9678b-874c-4777-a036-b0fdf2d3928a,17,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,46948efd-df19-4a8d-9fe8-de6525814792,17,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,74b5fbb4-6c4b-41ba-a2ea-6585004143ae,17,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,e572e05b-d7f6-47bb-bb60-98b71fe2d0fa,19,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,5a0469ed-a296-47d8-9e6b-edc07bfb6765,19,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,529f698f-736f-4c4c-9d89-c9eea31921bd,19,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,04f31f1e-6f1d-4bde-81b4-232c3eb36fd8,19,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,2c2b619b-fb01-4af3-ad9c-2defc98dac30,19,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,ff87e805-fafd-449d-b022-f200105a1230,19,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,d4373019-4183-447a-a82e-3b64e7182dda,21,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,6d746017-97bb-4d84-b4dc-23143b666df4,21,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,1949d66f-51f7-4b00-a766-6acdf61efc99,21,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,bb8d6a97-861b-49f8-ba45-c493f9355ea4,21,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,eb5f612a-c33c-4a3a-8b7f-356ef3343917,21,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,e8d7a720-2718-4027-8d62-910c737b16f7,21,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,2b928217-92a1-4f89-bbdd-4945084ef3e6,23,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,1d9da8dc-2426-497a-bec4-72b5156feac0,23,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,198bc47b-21f4-49e0-9e5f-14ce88bf9788,23,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,83966e48-acfb-4fc2-a124-b91e8276fce4,23,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,6e147a64-c7fb-4f1a-81c6-8fec3dce7bf3,23,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,32b33b6a-9bd4-4fbe-9584-1b1b21562ec0,23,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,116b7da3-078e-4d03-b0ab-f4b1c643d007,25,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,9d855644-6b9c-401c-bb0a-a80736120adc,25,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,42b03620-79a7-400d-844b-e1359c5badcd,25,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,e11d26df-1ea6-4ad6-9699-86e88eaea97c,25,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,9cca5573-fd57-4738-9a2a-66e9ace16357,25,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,4dca136e-4b15-496e-b29c-e1f4c4cc339f,25,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,da3cb797-bec3-48ac-ab44-ef687e102b1b,27,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,e377635b-5fa0-4a81-98b3-405bf08b568d,27,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,940fb905-6e99-49e0-9ac8-c55fe1a60090,27,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,be6df12a-0b39-460d-b1e6-b5eae248c5c2,27,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,94a6d9bd-4482-4a98-ab5b-55910ce50a83,27,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,2c1ff98f-1052-4c53-b123-d4c1ce6fb729,27,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,4a946d55-6ee9-497e-8b22-ffc4a45aa8ff,29,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,f1fe19a5-84bf-425f-b197-ab2bccf4d71b,29,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,ec4643c8-ed55-4faf-a95b-a21d1c82f87a,29,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,1264aec9-f4b1-462e-9e57-eca702624f85,29,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,48abb8e3-46be-458d-99fd-0e1864975ba3,29,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,6eec810f-9e5d-4d58-8b96-ee3a77b418fc,29,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,0b4ff6db-606a-4ef8-8dc4-0e52913378ef,31,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,62035133-d11e-4cfd-a548-3921333305a3,31,uniform,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,f1b25e5f-42b2-42ae-9bfe-f42b2be73cfe,31,uniform,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,3e1abb48-d980-4c31-97f8-83cc7c9c6d19,31,distance,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,9d6bbb47-a05f-4fdb-ad94-1cdc52b025b3,31,distance,ball_tree
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,c58350cb-7ddc-4b25-88dc-6c6c122d8b68,31,distance,brute
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,e340860c-5f93-465b-bd59-34e2d541d46c,33,uniform,auto
690312cf-ea5d-4f2f-9ab5-451ae51ecce1,a63cd326-fd56-4c54-9249-bc890fb30d81,33,uniform,ball_tree
