fID,eID,hidden_layer_neurons,solver,activation_fn,max_Iterations,tolerance,Dask Used,Preprocessing Technique,Classifier,Rows,Columns,Classes,Accuracy,F1 Score_1,Precision_1,Recall_1,F1 Score,Precision,Recall,time
76610bfb-7f98-4497-a064-d4159bfdb7fe,ea5f3733-c88a-41a2-9912-35b7d7370a02,"[200, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,6430,37,6,0.904228856,0.904228856,0.904228856,0.904228856,0.88630841,0.888489212,0.885009532,25.12335452
76610bfb-7f98-4497-a064-d4159bfdb7fe,fe767501-8f44-4e52-8064-409153afd80d,"[500, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,6430,37,6,0.907960199,0.907960199,0.907960199,0.907960199,0.891703712,0.891212418,0.892563391,53.07496623
76610bfb-7f98-4497-a064-d4159bfdb7fe,0d08ae15-17b9-47ca-b953-767d4446234b,"[1000, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,6430,37,6,0.906094527,0.906094527,0.906094527,0.906094527,0.889651076,0.892252032,0.887458027,209.5262582
76610bfb-7f98-4497-a064-d4159bfdb7fe,597e2970-66a5-4bfe-bd25-23eba1937b12,[100],lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.911691542,0.911691542,0.911691542,0.911691542,0.899282546,0.899290202,0.899596953,7.117984134
76610bfb-7f98-4497-a064-d4159bfdb7fe,ad64bcdb-cd8c-447a-a084-7cfdb13963af,[200],lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.911069652,0.911069652,0.911069652,0.911069652,0.896018159,0.897316855,0.894957693,12.91372558
76610bfb-7f98-4497-a064-d4159bfdb7fe,578e615b-7234-4c2a-8bc4-e556a2fae8fa,[500],lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.917288557,0.917288557,0.917288557,0.917288557,0.902692883,0.903530434,0.902049472,27.95507624
76610bfb-7f98-4497-a064-d4159bfdb7fe,bdfcdb8d-05f1-4b50-a3b4-85fff77d137d,[1000],lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.907338308,0.907338308,0.907338308,0.907338308,0.891695193,0.893517193,0.890084615,58.49772177
76610bfb-7f98-4497-a064-d4159bfdb7fe,be4aea23-b038-4b63-a81f-651912b0486b,"[100, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.907960199,0.907960199,0.907960199,0.907960199,0.893268492,0.89482139,0.892122724,11.67259476
76610bfb-7f98-4497-a064-d4159bfdb7fe,3fa5ec2f-5c31-4448-9082-2c22d8fe37b6,"[200, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.906094527,0.906094527,0.906094527,0.906094527,0.889905537,0.889384092,0.890448803,15.96942222
76610bfb-7f98-4497-a064-d4159bfdb7fe,fb402a40-f7e6-4034-95ac-cd96b1d0e3d1,"[500, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.918532338,0.918532338,0.918532338,0.918532338,0.902899104,0.905152077,0.90113856,32.62319162
76610bfb-7f98-4497-a064-d4159bfdb7fe,8e63536a-5b33-4e4a-8f06-455cd5dd2ccd,"[1000, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,6430,37,6,0.912935323,0.912935323,0.912935323,0.912935323,0.898780344,0.900623409,0.897357454,63.93755901
76610bfb-7f98-4497-a064-d4159bfdb7fe,6bde2c29-33c6-43cf-a674-1cb398c299b3,[100],lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.903606965,0.903606965,0.903606965,0.903606965,0.885632815,0.885807447,0.885529192,6.8970711
76610bfb-7f98-4497-a064-d4159bfdb7fe,912988ee-58cc-4034-9466-095a3c90cbda,[200],lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.90858209,0.90858209,0.90858209,0.90858209,0.894449786,0.895279778,0.893898701,14.09128446
76610bfb-7f98-4497-a064-d4159bfdb7fe,1694129f-3c0a-474c-9e4b-f0d5ed7ef48e,[500],lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.92039801,0.92039801,0.92039801,0.92039801,0.905217367,0.907214617,0.903538139,40.88687545
76610bfb-7f98-4497-a064-d4159bfdb7fe,85ce95db-b304-4415-9605-723523ef2cdd,[1000],lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.915422886,0.915422886,0.915422886,0.915422886,0.901399054,0.903126118,0.899845058,90.8223456
76610bfb-7f98-4497-a064-d4159bfdb7fe,6ad3e36c-0cad-4552-8d2e-1161607fc474,"[100, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.894900498,0.894900498,0.894900498,0.894900498,0.875449317,0.8783511,0.873065248,8.393738083
76610bfb-7f98-4497-a064-d4159bfdb7fe,b33432a2-ed44-473b-9519-a7fd21a33a35,"[200, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.910447761,0.910447761,0.910447761,0.910447761,0.89297133,0.89347212,0.892753766,15.39909997
76610bfb-7f98-4497-a064-d4159bfdb7fe,6f16eaf6-5710-48ba-b3b4-1ca610914b91,"[500, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.912935323,0.912935323,0.912935323,0.912935323,0.895762152,0.8991748,0.893621529,35.59761823
76610bfb-7f98-4497-a064-d4159bfdb7fe,44ae4c9f-fd1f-4e43-9fe0-d22e5baae75c,"[1000, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,6430,37,6,0.90920398,0.90920398,0.90920398,0.90920398,0.89416264,0.894702622,0.893844933,52.73613288
76610bfb-7f98-4497-a064-d4159bfdb7fe,51967aa0-db51-4087-b467-000f6414d777,[100],lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.905472637,0.905472637,0.905472637,0.905472637,0.889650383,0.888779025,0.89131404,6.231025303
76610bfb-7f98-4497-a064-d4159bfdb7fe,4f7c9517-4094-426c-b4d4-ae0731ccf430,[200],lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.919776119,0.919776119,0.919776119,0.919776119,0.907287334,0.909346685,0.905746371,10.76811746
76610bfb-7f98-4497-a064-d4159bfdb7fe,31eb5c61-a22c-4bb7-8651-a0b21dfd72b8,[500],lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.912935323,0.912935323,0.912935323,0.912935323,0.89950456,0.899777996,0.899441107,22.96663602
76610bfb-7f98-4497-a064-d4159bfdb7fe,20271cc0-2181-43e0-91c8-97d978a529a2,[1000],lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.912313433,0.912313433,0.912313433,0.912313433,0.898338291,0.899896705,0.897065439,48.29579065
76610bfb-7f98-4497-a064-d4159bfdb7fe,12844e5e-ed2e-45b2-82de-82c0ecbb3c9c,"[100, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.911069652,0.911069652,0.911069652,0.911069652,0.89571893,0.9002951,0.892025386,7.689056362
76610bfb-7f98-4497-a064-d4159bfdb7fe,8633f905-463d-49be-b2fd-2acec2337832,"[200, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.922885572,0.922885572,0.922885572,0.922885572,0.909362251,0.909132439,0.909756783,13.2369472
76610bfb-7f98-4497-a064-d4159bfdb7fe,1357a6e9-ab12-486c-b7dc-04bbad075408,"[500, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.92039801,0.92039801,0.92039801,0.92039801,0.906165024,0.907045616,0.90552267,27.55959905
76610bfb-7f98-4497-a064-d4159bfdb7fe,bae2bdb4-9e53-4d7e-b833-35e9277db236,"[1000, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,6430,37,6,0.922263682,0.922263682,0.922263682,0.922263682,0.909305277,0.908845445,0.910111636,59.48527044
ce6b0b92-05a3-4763-8877-544d53c87b14,24ecf401-1e76-43ac-8f0c-6be8a588dfbf,[100],lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.969426752,0.969426752,0.969426752,0.969426752,0.967881909,0.967792788,0.968954037,10.92314289
ce6b0b92-05a3-4763-8877-544d53c87b14,9010a51a-b24e-47ed-bacb-733d770fef59,[200],lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.963057325,0.963057325,0.963057325,0.963057325,0.962349156,0.963831853,0.963556508,13.63597196
ce6b0b92-05a3-4763-8877-544d53c87b14,7034360c-ab5d-4d1a-b761-be816170928e,[500],lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.969426752,0.969426752,0.969426752,0.969426752,0.968501089,0.969779365,0.968963527,30.6371642
ce6b0b92-05a3-4763-8877-544d53c87b14,a9679d5b-c6b3-44a3-89d9-26df936ddaff,[1000],lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.970700637,0.970700637,0.970700637,0.970700637,0.969434425,0.970416341,0.97035814,60.83113989
ce6b0b92-05a3-4763-8877-544d53c87b14,7461e50f-3584-4fdb-8296-8015e7a18644,"[100, 20]",lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.952866242,0.952866242,0.952866242,0.952866242,0.951489892,0.952229184,0.952606649,19.68937686
ce6b0b92-05a3-4763-8877-544d53c87b14,c6cbbd63-e90c-466b-8781-00089ee206ec,"[200, 20]",lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.949044586,0.949044586,0.949044586,0.949044586,0.945204249,0.946557951,0.94769923,30.76319494
ce6b0b92-05a3-4763-8877-544d53c87b14,a07059f9-8dcb-49a5-9a90-4d91294c3628,"[500, 20]",lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.955414013,0.955414013,0.955414013,0.955414013,0.953034221,0.953787714,0.954279029,85.21740751
ce6b0b92-05a3-4763-8877-544d53c87b14,5d82dd31-30bb-4e7e-b60c-9fae8de6b4ca,"[1000, 20]",lbfgs,tanh,100000,0.0001,TRUE,None,MLP,7797,618,26,0.959235669,0.959235669,0.959235669,0.959235669,0.957232387,0.959489802,0.957076799,194.2455534
ce6b0b92-05a3-4763-8877-544d53c87b14,b4eaa919-1046-4f3a-bf90-0667ac3fbc89,[100],lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.971974522,0.971974522,0.971974522,0.971974522,0.970988073,0.972569893,0.970839074,19.73218631
ce6b0b92-05a3-4763-8877-544d53c87b14,49e78fbf-7d77-4eb0-ae28-e9a8b771f798,[200],lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.971974522,0.971974522,0.971974522,0.971974522,0.970339472,0.971774463,0.970477394,30.04745238
ce6b0b92-05a3-4763-8877-544d53c87b14,abc0ff0f-05b6-4c6c-9558-d59f8deee287,[500],lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.979617834,0.979617834,0.979617834,0.979617834,0.979115731,0.979713521,0.979399083,55.60133729
ce6b0b92-05a3-4763-8877-544d53c87b14,0c324a9d-255f-44a5-9642-b6d6def7f7db,[1000],lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.977070064,0.977070064,0.977070064,0.977070064,0.976626996,0.977129282,0.977346968,117.2811756
ce6b0b92-05a3-4763-8877-544d53c87b14,3e5b29c9-ad99-47a2-855a-53cbb44d8143,"[100, 20]",lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.968152866,0.968152866,0.968152866,0.968152866,0.967033106,0.96744032,0.967820993,25.86887984
ce6b0b92-05a3-4763-8877-544d53c87b14,65e279fc-e154-405f-85a6-913225c8827f,"[200, 20]",lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.957961783,0.957961783,0.957961783,0.957961783,0.95547548,0.958056881,0.955339707,38.64647718
ce6b0b92-05a3-4763-8877-544d53c87b14,eac8192c-628c-49db-a107-a1c094903607,"[500, 20]",lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.951592357,0.951592357,0.951592357,0.951592357,0.948524894,0.95134743,0.948995552,92.78451907
ce6b0b92-05a3-4763-8877-544d53c87b14,f3c8fa41-47d3-4052-9751-c29a3b0f2323,"[1000, 20]",lbfgs,relu,100000,0.0001,TRUE,None,MLP,7797,618,26,0.963057325,0.963057325,0.963057325,0.963057325,0.961390497,0.96392224,0.960810725,161.9896687
ce6b0b92-05a3-4763-8877-544d53c87b14,87b2eb51-98d4-4ea7-a913-064c64a57b3b,[100],lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.961783439,0.961783439,0.961783439,0.961783439,0.960889892,0.961953042,0.962013011,7.790425876
ce6b0b92-05a3-4763-8877-544d53c87b14,7fa3754d-e634-4864-9993-3359d7921b3f,[200],lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.954140127,0.954140127,0.954140127,0.954140127,0.951789263,0.953192474,0.952231396,11.83591134
ce6b0b92-05a3-4763-8877-544d53c87b14,8af4a77b-25d4-462a-a88f-f272901426ee,[500],lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.96433121,0.96433121,0.96433121,0.96433121,0.963354941,0.96536112,0.963271171,24.82285554
ce6b0b92-05a3-4763-8877-544d53c87b14,746ddea9-854b-4918-9229-48bb418cd66f,[1000],lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.968152866,0.968152866,0.968152866,0.968152866,0.967182938,0.969319079,0.967067966,48.01809524
ce6b0b92-05a3-4763-8877-544d53c87b14,5b89c1b2-5647-456f-9b07-866a48babd42,"[100, 20]",lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.943949045,0.943949045,0.943949045,0.943949045,0.941285352,0.940590418,0.943818147,11.65794111
ce6b0b92-05a3-4763-8877-544d53c87b14,6397e103-e220-4490-beca-3f53ed98460f,"[200, 20]",lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.94522293,0.94522293,0.94522293,0.94522293,0.9439804,0.945173648,0.944876225,18.13481598
ce6b0b92-05a3-4763-8877-544d53c87b14,d8001cb4-45f3-423b-9989-c2e043cb55fb,"[500, 20]",lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.947770701,0.947770701,0.947770701,0.947770701,0.943419952,0.94437444,0.944428895,37.33860057
ce6b0b92-05a3-4763-8877-544d53c87b14,f36f7e75-acb6-40d4-963a-04ed6ae19e91,"[1000, 20]",lbfgs,tanh,100000,0.001,TRUE,None,MLP,7797,618,26,0.951592357,0.951592357,0.951592357,0.951592357,0.950841183,0.952104858,0.951070122,73.81285313
ce6b0b92-05a3-4763-8877-544d53c87b14,c19fad66-b49f-47c6-b10f-fa64c068f26c,[100],lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.977070064,0.977070064,0.977070064,0.977070064,0.976570954,0.977365511,0.977390442,19.57733243
ce6b0b92-05a3-4763-8877-544d53c87b14,0e588d8f-7b9a-45b5-9878-5fb0253bf728,[200],lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.973248408,0.973248408,0.973248408,0.973248408,0.971715592,0.973946765,0.972085506,26.79094448
ce6b0b92-05a3-4763-8877-544d53c87b14,15c79766-e1a4-40f0-9ea2-1bf719aef9d0,[500],lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.975796178,0.975796178,0.975796178,0.975796178,0.974154677,0.976254687,0.973931488,46.13241092
ce6b0b92-05a3-4763-8877-544d53c87b14,2324750d-581a-4814-b468-38f2659d899c,[1000],lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.970700637,0.970700637,0.970700637,0.970700637,0.969253368,0.970611737,0.969378082,88.65734699
ce6b0b92-05a3-4763-8877-544d53c87b14,4b88878d-c0a5-48ad-a272-2334d95a6d32,"[100, 20]",lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.963057325,0.963057325,0.963057325,0.963057325,0.962250905,0.962197102,0.963806397,24.26855687
ce6b0b92-05a3-4763-8877-544d53c87b14,78b2f66a-0913-43ea-b948-ff32317dc274,"[200, 20]",lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.963057325,0.963057325,0.963057325,0.963057325,0.962092932,0.962803277,0.963209961,30.81618319
ce6b0b92-05a3-4763-8877-544d53c87b14,edc65f77-2a15-4453-9e9c-837816af3532,"[500, 20]",lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.959235669,0.959235669,0.959235669,0.959235669,0.957080379,0.959857888,0.956936656,78.47026852
ce6b0b92-05a3-4763-8877-544d53c87b14,c38b5c3e-e3d2-4454-b311-d3f8fdf88efe,"[1000, 20]",lbfgs,relu,100000,0.001,TRUE,None,MLP,7797,618,26,0.955414013,0.955414013,0.955414013,0.955414013,0.952261429,0.954883144,0.951885887,157.6109004
6c724e17-6d86-4e9f-b304-2941edc5b33d,03f900ff-c3ec-4699-9c50-f9d953f8fb7b,[100],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.976716178,0.976716178,0.976716178,0.976716178,0.974491924,0.974781795,0.974276622,499.8019859
6c724e17-6d86-4e9f-b304-2941edc5b33d,b3826f11-2df5-473c-8cec-805cc917bccd,[200],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.974708952,0.974708952,0.974708952,0.974708952,0.972836904,0.972839062,0.972858848,369.0322317
6c724e17-6d86-4e9f-b304-2941edc5b33d,a1ab7022-763f-4070-8450-f30244ca9f16,[500],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.96989161,0.96989161,0.96989161,0.96989161,0.967765974,0.96738739,0.968196419,338.2875409
6c724e17-6d86-4e9f-b304-2941edc5b33d,b40d43a1-e212-48f6-bf91-d11d5c7451e2,[1000],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.975110397,0.975110397,0.975110397,0.975110397,0.973114028,0.972832959,0.973650743,515.9038999
6c724e17-6d86-4e9f-b304-2941edc5b33d,095ad992-59fa-48db-99ad-e743b3f2165c,"[100, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.977920514,0.977920514,0.977920514,0.977920514,0.976084882,0.976486067,0.975728443,447.44749
6c724e17-6d86-4e9f-b304-2941edc5b33d,b87f9caa-8bb3-4938-aef7-e25c2e175c3f,"[200, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.979124849,0.979124849,0.979124849,0.979124849,0.977204662,0.976405731,0.97819999,358.2748477
6c724e17-6d86-4e9f-b304-2941edc5b33d,e2bfd237-7bdd-494c-9489-0641fb12e877,"[500, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.975913288,0.975913288,0.975913288,0.975913288,0.973885333,0.974297295,0.97360645,976.5697654
6c724e17-6d86-4e9f-b304-2941edc5b33d,0de71bf2-db66-44ab-9895-831f4f649a86,"[1000, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,9961,15,9,0.983139301,0.983139301,0.983139301,0.983139301,0.981689548,0.981968818,0.981494909,1209.975104
6c724e17-6d86-4e9f-b304-2941edc5b33d,72f9d2d8-d079-4c99-a4ef-0080ec6711c7,[100],lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.974307507,0.974307507,0.974307507,0.974307507,0.972364053,0.972943044,0.971922845,364.4352998
6c724e17-6d86-4e9f-b304-2941edc5b33d,6d2845a8-aebb-4ad5-978f-a8dbf5caf942,[200],lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.9706945,0.9706945,0.9706945,0.9706945,0.968627377,0.968569687,0.968791855,581.6482339
6c724e17-6d86-4e9f-b304-2941edc5b33d,c81b12bb-af18-4b73-b1ac-fb92e4768eb7,[500],lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.978321959,0.978321959,0.978321959,0.978321959,0.976504485,0.977659523,0.975557885,1332.30239
6c724e17-6d86-4e9f-b304-2941edc5b33d,47120222-09c1-4348-9d31-d4696185ee14,[1000],lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.980329185,0.980329185,0.980329185,0.980329185,0.978736787,0.978496521,0.979047473,1887.562487
6c724e17-6d86-4e9f-b304-2941edc5b33d,6f6b2775-ae3b-42e1-91bb-4b8edc788104,"[100, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.967482939,0.967482939,0.967482939,0.967482939,0.966212473,0.967037064,0.965503011,181.7430376
6c724e17-6d86-4e9f-b304-2941edc5b33d,b06d384e-3ab1-45ec-956c-e5efc329f49b,"[200, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.968285829,0.968285829,0.968285829,0.968285829,0.965353001,0.964737882,0.966120518,792.5249705
6c724e17-6d86-4e9f-b304-2941edc5b33d,1887b67d-188c-4e6b-9f3f-9ff38454626a,"[500, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.980329185,0.980329185,0.980329185,0.980329185,0.978693513,0.979156084,0.978269251,1125.472824
6c724e17-6d86-4e9f-b304-2941edc5b33d,4be3cb36-2e0c-4672-84ed-17633c62a090,"[1000, 20]",lbfgs,relu,100000,0.0001,FALSE,None,MLP,9961,15,9,0.975511843,0.975511843,0.975511843,0.975511843,0.973056822,0.972675642,0.973520122,2050.743731
6c724e17-6d86-4e9f-b304-2941edc5b33d,53ff47bf-d798-4c0c-b566-aa673e86397b,[100],lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.975913288,0.975913288,0.975913288,0.975913288,0.972691849,0.972922519,0.972547483,330.2723826
6c724e17-6d86-4e9f-b304-2941edc5b33d,770c781c-e004-484b-9511-c27b2d705210,[200],lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.975511843,0.975511843,0.975511843,0.975511843,0.972534426,0.972226822,0.973159055,218.7804783
6c724e17-6d86-4e9f-b304-2941edc5b33d,c5b409ca-7bd9-4957-a643-5adffa840a8f,[500],lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.96989161,0.96989161,0.96989161,0.96989161,0.966938483,0.967668469,0.966549789,264.6290747
6c724e17-6d86-4e9f-b304-2941edc5b33d,52b6e1cb-7971-4e56-a2db-6eb8ed6b5b58,[1000],lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.957446809,0.957446809,0.957446809,0.957446809,0.955040414,0.954926128,0.955403804,390.9112623
6c724e17-6d86-4e9f-b304-2941edc5b33d,e3e52bd5-4d83-4228-8b5b-c425eb9cee96,"[100, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.976716178,0.976716178,0.976716178,0.976716178,0.975392272,0.975480542,0.975624331,329.4463748
6c724e17-6d86-4e9f-b304-2941edc5b33d,d020cc0c-d85a-411b-967c-b3533d6aeb68,"[200, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.970293055,0.970293055,0.970293055,0.970293055,0.968094695,0.967177228,0.969189926,330.0530563
6c724e17-6d86-4e9f-b304-2941edc5b33d,b47d9a36-2123-4bb1-9440-aff9441e7a42,"[500, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.973906062,0.973906062,0.973906062,0.973906062,0.972005741,0.972374737,0.971795745,493.2025914
6c724e17-6d86-4e9f-b304-2941edc5b33d,9b592873-c24b-4093-bc63-4f3daa1be5ad,"[1000, 20]",lbfgs,tanh,100000,0.001,FALSE,None,MLP,9961,15,9,0.980329185,0.980329185,0.980329185,0.980329185,0.979250797,0.979343739,0.979199552,1546.203339
6c724e17-6d86-4e9f-b304-2941edc5b33d,3d09b44c-15c7-47fb-9197-9622e2ed95ef,[100],lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.96989161,0.96989161,0.96989161,0.96989161,0.96835761,0.968944391,0.968090789,402.3053434
6c724e17-6d86-4e9f-b304-2941edc5b33d,2c97ed44-ee0e-4ef8-9240-5e6cffa0aaad,[200],lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.974307507,0.974307507,0.974307507,0.974307507,0.972027099,0.972164947,0.971979508,309.4178177
6c724e17-6d86-4e9f-b304-2941edc5b33d,e41f11a0-0931-4148-b395-9694e0cbe116,[500],lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.975511843,0.975511843,0.975511843,0.975511843,0.97377225,0.973794256,0.973829415,1046.12487
6c724e17-6d86-4e9f-b304-2941edc5b33d,1d302186-0ed4-40ad-b897-5a4e551b79d3,[1000],lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.982336411,0.982336411,0.982336411,0.982336411,0.981198145,0.980927175,0.981536432,1806.433096
6c724e17-6d86-4e9f-b304-2941edc5b33d,454c383b-d987-406a-abc2-88c3b199ef6d,"[100, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.965877158,0.965877158,0.965877158,0.965877158,0.963410382,0.9631545,0.963781599,364.1865732
6c724e17-6d86-4e9f-b304-2941edc5b33d,16aa411a-9541-4085-9c3e-a1a0a06dbc55,"[200, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.961059815,0.961059815,0.961059815,0.961059815,0.957174957,0.956512053,0.958044633,814.1984729
6c724e17-6d86-4e9f-b304-2941edc5b33d,df02bc0b-2720-4742-af2d-259d5d38d359,"[500, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.974708952,0.974708952,0.974708952,0.974708952,0.972670743,0.972219616,0.973171385,1306.606923
6c724e17-6d86-4e9f-b304-2941edc5b33d,4b5b361a-d850-4b6f-9fa7-87b42204d5d4,"[1000, 20]",lbfgs,relu,100000,0.001,FALSE,None,MLP,9961,15,9,0.977117623,0.977117623,0.977117623,0.977117623,0.9753047,0.974584042,0.976114232,2121.960971
3d9fc9a3-3742-4ae5-b8d8-34398ef1f8be,e6770ab3-a080-4fc6-95c1-ce0be82b058d,[100],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,841,71,4,0.995260664,0.995260664,0.995260664,0.995260664,0.990279855,0.996710526,0.984375,0.358699849
3d9fc9a3-3742-4ae5-b8d8-34398ef1f8be,482cb740-b38e-40c9-abf4-f8a5a39b7724,[200],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,841,71,4,1,1,1,1,1,1,1,0.527017426
3d9fc9a3-3742-4ae5-b8d8-34398ef1f8be,f474089f-cf1a-46cf-8626-42c79c4653bf,[500],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,841,71,4,0.985781991,0.985781991,0.985781991,0.985781991,0.982521564,0.987898551,0.977708333,1.016648343
3d9fc9a3-3742-4ae5-b8d8-34398ef1f8be,65e0c683-e308-4471-a3b4-c8ee54f105d0,[1000],lbfgs,tanh,100000,0.0001,FALSE,None,MLP,841,71,4,0.990521327,0.990521327,0.990521327,0.990521327,0.986946521,0.993377193,0.981041667,1.813686689
3d9fc9a3-3742-4ae5-b8d8-34398ef1f8be,bd891ff8-91ca-475b-b74c-31872aeb52fd,"[100, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,841,71,4,0.985781991,0.985781991,0.985781991,0.985781991,0.983612453,0.990128115,0.977708333,0.500242734
3d9fc9a3-3742-4ae5-b8d8-34398ef1f8be,8066e7f6-49a2-4855-acff-1b245a50dd00,"[200, 20]",lbfgs,tanh,100000,0.0001,FALSE,None,MLP,841,71,4,0.981042654,0.981042654,0.981042654,0.981042654,0.97918423,0.984949833,0.974375,0.723423529
