fID,eID,hidden_layer_neurons,solver,activation_fn,max_Iterations,tolerance
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,c14473ef-e9ca-4bda-bfab-2976c71927f4,"[500, 20]",lbfgs,relu,100000,0.0001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,dc5c5213-ee3a-4ea2-badd-2d6bceea97d6,"[1000, 20]",lbfgs,relu,100000,0.0001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,f8f973ce-b47b-4a16-8a56-641289dba13c,[100],lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,801f95db-0f57-4cf1-894e-a79976cb6bb4,[200],lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,3bfb7a7a-8531-4d88-8572-248795987f52,[500],lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,df87d1d8-243f-4eb7-91d3-35af0dc0d3b3,[1000],lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,20c41e26-585e-425b-b5c0-7a237b1f3441,"[100, 20]",lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,a650fd3d-5ad7-464a-a915-080b25cd3d1f,"[200, 20]",lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,4624a6ae-1021-41bd-8b19-2fd8cef431ad,"[500, 20]",lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,e3d9ddd8-a57d-4ba1-a93f-af8a204d8156,"[1000, 20]",lbfgs,tanh,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,9b651bcc-dce7-431f-bfad-cc28cac14243,[100],lbfgs,relu,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,e4ca1e1e-0b45-48f5-9955-4f827aefab2b,[200],lbfgs,relu,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,e76a40cc-0c09-4cfa-9dc0-4430da5124c3,[500],lbfgs,relu,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,3c09ee97-90f2-41d9-a67f-0bc69761199e,[1000],lbfgs,relu,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,5668dbb3-0bbb-4a1d-901e-f71d90dc51ef,"[100, 20]",lbfgs,relu,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,b45631d9-b7bd-444e-826f-e47e17118a52,"[200, 20]",lbfgs,relu,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,515796b7-1872-4ec0-87d1-63e0f86fd479,"[500, 20]",lbfgs,relu,100000,0.001
d54ecaea-fa1f-45a3-9e3c-75271a3042c0,e71fbc3e-55b7-4fcb-93cc-7ec115770c34,"[1000, 20]",lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,7cb1efa0-1181-4786-bb9d-5c8c305c2aa7,[100],lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,320d6fab-a87a-4243-8520-e591bb986e4c,[200],lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,8c5a3f41-82a3-46c5-b448-a177e6e11c5f,[500],lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,318cb75b-425d-463a-a7b6-d3ae33d41c0c,[1000],lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,623a5548-8a0c-4b58-8da1-e650a118a4e6,"[100, 20]",lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,9cf95ea2-bdf0-43b7-a7c0-95129af7ff94,"[200, 20]",lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,9b078f76-f0bb-47f0-a3fc-7f5200275a6c,"[500, 20]",lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,05a6f253-9cd0-4c8d-aa50-332f33e9a8ce,"[1000, 20]",lbfgs,tanh,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,66cb8d84-2d53-423f-bc66-60360baf20c5,[100],lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,7d21da41-8742-4e52-b01c-b12ee8a39f29,[200],lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,672a5215-4d92-4bce-9147-da0345befab2,[500],lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,db9baf1b-8039-43df-8fd1-138cb8a3f829,[1000],lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,da579f9a-c9c6-4244-9999-d65073a07aa5,"[100, 20]",lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,9212a446-862d-4f6f-af20-68ebf34d9174,"[200, 20]",lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,01c2fdde-9a12-4611-8923-52515e747579,"[500, 20]",lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,79c427e8-1980-45d6-9c4f-34212e1b82ca,"[1000, 20]",lbfgs,relu,100000,0.0001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,f77229f3-1e13-44bb-8027-d2f1d787ca3e,[100],lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,f0aa6f64-3047-47a8-a196-37071234c068,[200],lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,81ae42f2-fdcf-4d0f-a78b-b3888173f0e7,[500],lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,fc36b649-5251-45fb-b3ab-3d114b67ecc4,[1000],lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,bab2c702-6826-4b5f-adc7-d1b316e97dd7,"[100, 20]",lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,ee7b9cc2-e3a3-495f-b914-ca31c9fa25f1,"[200, 20]",lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,5c5b17f7-2110-4c23-9f63-e28e24de05b0,"[500, 20]",lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,d94f2c04-90ac-4ac4-9eec-7b9fe11804b2,"[1000, 20]",lbfgs,tanh,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,be5541a1-339b-440b-adca-4cbca1c8d9d1,[100],lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,664ecaf3-f245-4131-b966-3a8064c1af79,[200],lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,f8081b4f-b8c9-4b0d-abba-9232095cc369,[500],lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,c9c21e90-d456-4159-8260-d79e61d81313,[1000],lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,ca633f1b-625a-4c88-8cb6-e43e428653a0,"[100, 20]",lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,986ed3fe-a46d-4fb6-bc73-1c3493a78dcd,"[200, 20]",lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,5a02a5d7-fd1d-4dcd-8c37-191e7af42c58,"[500, 20]",lbfgs,relu,100000,0.001
048f6035-dbb1-4a1f-be00-bb8810fdd13e,2b9d1eb6-ea95-4171-86d4-89cd2dde04ee,"[1000, 20]",lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,3651dd45-58b6-476d-9c29-d23f354bd31a,[100],lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,27822e87-4af4-4292-9bec-14dfc0152c52,[200],lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,4094be2a-9342-4c5a-93c0-2bd03051bfff,[500],lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,26fd88cd-7de6-40ef-a23f-1324e69247c9,[1000],lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,f0fd1e2a-c4b3-4b55-a439-bcee608df636,"[100, 20]",lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,042f2202-2b4a-4fd8-b056-021d781e3df3,"[200, 20]",lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,33a9ca90-28e7-462f-a50c-33c24d0136a7,"[500, 20]",lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,1a8e9076-172c-4995-ba8a-aa9d806f3052,"[1000, 20]",lbfgs,tanh,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,78207ca8-077c-4681-a2a8-055d077bccfd,[100],lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,4ebcf2ca-e048-4108-a913-9a1b92012922,[200],lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,3c7f2ab7-4a45-4381-84f9-ba99ffd4397f,[500],lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,1ee2aef6-a239-480f-bba6-c5ae828e0856,[1000],lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,0696f3cd-93bf-4b49-b7b7-b4ec09c212d8,"[100, 20]",lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,aa5ab7e8-d4b3-4df7-9a96-52336f906767,"[200, 20]",lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,03e8517d-4b1b-474e-9f33-c2a57cedd941,"[500, 20]",lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,971165ff-21f0-4898-8a5b-40b3fb4482a8,"[1000, 20]",lbfgs,relu,100000,0.0001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,06bc53e3-c645-40c7-a736-0cd48faf8b6a,[100],lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,6d019dac-1456-4000-b5ab-af9db7313a11,[200],lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,96b404f9-6e5d-433c-b3af-f3a7bef11994,[500],lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,57d7040e-8545-46e5-9cbe-29c16e05fb0b,[1000],lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,798e0cac-21c1-4d8b-9352-fd9700f03e7a,"[100, 20]",lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,3a0c08fe-ef8a-4ed3-9edd-d4481808be0e,"[200, 20]",lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,eec3dd6a-a9cc-4188-b30f-f2d7b151e2f8,"[500, 20]",lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,80119eaa-992e-4893-ba18-2747fa32dd87,"[1000, 20]",lbfgs,tanh,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,6a94d186-90d1-4461-bf94-37cf1dad5414,[100],lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,9bfac777-69d3-49ad-b7b5-44778e59c086,[200],lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,a752f006-674c-40a8-bb19-f1969af151af,[500],lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,39b4f736-131a-44ac-aab6-742d2426faa3,[1000],lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,ab1ac5aa-3db9-4ff9-a18f-c7668f408e55,"[100, 20]",lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,9e05783d-5c2b-4699-8e8a-e4f03c879283,"[200, 20]",lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,c8b90001-4868-40eb-8d24-6011be0d1b59,"[500, 20]",lbfgs,relu,100000,0.001
29a92420-e4f2-4c78-8ce4-37d416ff8ed5,56f8d004-a806-4519-bafc-e88496cd7efc,"[1000, 20]",lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,aeb3c376-403e-475d-90a7-4cc17d1161c5,[100],lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,a4199709-74bb-4de2-b551-4fcddff4a79e,[200],lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,a7960dfa-0ddf-41c6-869e-9931b7b1601d,[500],lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,efb4bbef-4598-4984-948a-17adf402e12d,[1000],lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,a185a775-b2c5-405e-b9cb-9a7ab8be2c8e,"[100, 20]",lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,d6919ca0-357f-4b36-ac29-996a86d8d60a,"[200, 20]",lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,5e139909-25bb-4361-a232-ceebb818c206,"[500, 20]",lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,6c25832d-3b77-4318-9397-6fc5a7e77fb6,"[1000, 20]",lbfgs,tanh,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,527ab35c-c380-4be8-92bb-7f60f9134cd1,[100],lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,97232ac4-b0d3-4a99-8b9b-115bdd635288,[200],lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,0f7726c3-15a9-4758-9418-95eca19397cd,[500],lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,c19795a6-1ba7-4401-93c7-e55daf3c16e0,[1000],lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,b06d5776-2d06-467a-85aa-e86a57fd5ec9,"[100, 20]",lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,2cf7fa11-63eb-4cb5-b46b-192bf4a72c01,"[200, 20]",lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,d874f83d-a720-4d20-a8f5-eeb5c9d54562,"[500, 20]",lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,e3441665-0992-4377-9f5a-a6b2cb258627,"[1000, 20]",lbfgs,relu,100000,0.0001
3c38dd43-36cc-4300-893f-d890d0500de6,453389f4-f972-4f29-82b9-3c61678b171f,[100],lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,ea7625bb-79d1-46e6-9d92-5e088af13b39,[200],lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,44030506-8ef6-4a2d-a023-32cf26bf4b42,[500],lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,c8951380-0ab2-4f44-b8d6-530296a1b463,[1000],lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,58bbd5ef-a08f-413a-b57e-1da269608516,"[100, 20]",lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,16a44877-0c40-48b3-bb38-d0571770ac68,"[200, 20]",lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,6be98e4f-1fb7-4cb3-9d61-fe52e9c41710,"[500, 20]",lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,68f39b68-658c-4b90-af91-c0f141368075,"[1000, 20]",lbfgs,tanh,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,a14b99da-cd78-4cc3-a286-02c14458539a,[100],lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,e150a7bb-fe86-44ca-8bb1-e76702fa8261,[200],lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,7c044ddc-010c-451c-9e0f-df1b24f961ed,[500],lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,3aaad044-aced-40ac-b381-cea66cc1ee38,[1000],lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,381efb2a-7a67-4302-8d92-e436a6424100,"[100, 20]",lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,80fff924-3418-46a8-b9c5-d7be2446218f,"[200, 20]",lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,4f4c7cf4-fc87-4e94-94ce-59a01fee35b5,"[500, 20]",lbfgs,relu,100000,0.001
3c38dd43-36cc-4300-893f-d890d0500de6,a476a07c-66cf-4ed5-bbe7-5591a25a9cdc,"[1000, 20]",lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,4d0f7391-7472-4cc2-93dc-1c4da5d9ec8e,[100],lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,d87235b5-d16d-452c-bbd8-921fc5e3eb85,[200],lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,12da50db-ccb5-4ce9-877b-7d10049c32cc,[500],lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,c49e1da9-364b-4303-8804-a485a375f9fb,[1000],lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,858016dc-cd0b-4ce0-8a16-770e4b365a61,"[100, 20]",lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,5290643b-8ba7-41c3-b9a9-eafa9749809a,"[200, 20]",lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,9b880128-f5fb-4987-8173-e9c91bfb2501,"[500, 20]",lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,808872fb-1af8-4eaf-b2a8-04ba47a5e4f2,"[1000, 20]",lbfgs,tanh,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,9a21d6c6-441b-4f91-8c1c-380dd3a0662e,[100],lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,0d5cc039-7cfd-43f6-83ec-ad6a03527ab2,[200],lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,1d82c5cf-d2a3-4970-83eb-f3dd0b62299d,[500],lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,9fc987eb-9d44-4e35-9e2f-1a5f83a175fc,[1000],lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,490aedc8-08a5-4198-ad52-d8a0f2db23f9,"[100, 20]",lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,97a52cc7-079c-4247-b346-4fb88744416e,"[200, 20]",lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,0b409777-fc43-4417-9bbd-c42b3f9c7586,"[500, 20]",lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,8c0157fa-6780-4375-9505-5bcbe53c16c8,"[1000, 20]",lbfgs,relu,100000,0.0001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,38addd99-bbea-4e01-a02d-cd7997afb8f3,[100],lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,0a7e7f8a-4caa-4a9d-9ac8-7151a0b0d072,[200],lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,85523e24-3a04-466d-b8cd-66dab49b728e,[500],lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,714121dc-bb0f-4b30-a3a9-064ffa82a6cd,[1000],lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,b6babf6b-e20c-4de1-bec0-2b6e860ab58b,"[100, 20]",lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,5d1488b2-023f-4296-aa0a-8aff5eadfa16,"[200, 20]",lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,f2c5f7e3-9445-403c-9fa9-c139b83d5be7,"[500, 20]",lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,66645858-f63a-430e-8f1b-3c53b8fe16fe,"[1000, 20]",lbfgs,tanh,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,f48cb595-4bf6-4e8c-b2e0-c0057aad7514,[100],lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,8b6da231-f6b0-419c-bcb5-37c4c933227a,[200],lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,11457c00-33ef-40df-ad75-35a5e429ef35,[500],lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,685447e2-c647-4bdb-b6a0-a65a15cd243b,[1000],lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,6f572016-968c-482e-ab32-9e25b1b69e7d,"[100, 20]",lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,6f865b2f-926c-4724-922a-33587c1ad2bb,"[200, 20]",lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,7d21f4f1-6e4e-4ccd-ada1-919029fce2fe,"[500, 20]",lbfgs,relu,100000,0.001
c9a0d453-3ae6-4cca-bbd8-c09baf601946,698622b6-4c94-4192-83af-c8fa5d00c32a,"[1000, 20]",lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,2f2f27dc-b3d4-4a89-bbd5-1b95422c4bc3,[100],lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,188109e9-b472-41d9-9ef7-44c4342cd2e4,[200],lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,7f36edbc-5b89-4c93-bedf-3da909d6a769,[500],lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,41845ea5-f4b3-4e54-904d-253940ea6e9f,[1000],lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,cf913fdf-f4a3-4aa5-a3de-ef3b8011c87e,"[100, 20]",lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,ea5f3733-c88a-41a2-9912-35b7d7370a02,"[200, 20]",lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,fe767501-8f44-4e52-8064-409153afd80d,"[500, 20]",lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,0d08ae15-17b9-47ca-b953-767d4446234b,"[1000, 20]",lbfgs,tanh,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,597e2970-66a5-4bfe-bd25-23eba1937b12,[100],lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,ad64bcdb-cd8c-447a-a084-7cfdb13963af,[200],lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,578e615b-7234-4c2a-8bc4-e556a2fae8fa,[500],lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,bdfcdb8d-05f1-4b50-a3b4-85fff77d137d,[1000],lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,be4aea23-b038-4b63-a81f-651912b0486b,"[100, 20]",lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,3fa5ec2f-5c31-4448-9082-2c22d8fe37b6,"[200, 20]",lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,fb402a40-f7e6-4034-95ac-cd96b1d0e3d1,"[500, 20]",lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,8e63536a-5b33-4e4a-8f06-455cd5dd2ccd,"[1000, 20]",lbfgs,relu,100000,0.0001
76610bfb-7f98-4497-a064-d4159bfdb7fe,6bde2c29-33c6-43cf-a674-1cb398c299b3,[100],lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,912988ee-58cc-4034-9466-095a3c90cbda,[200],lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,1694129f-3c0a-474c-9e4b-f0d5ed7ef48e,[500],lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,85ce95db-b304-4415-9605-723523ef2cdd,[1000],lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,6ad3e36c-0cad-4552-8d2e-1161607fc474,"[100, 20]",lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,b33432a2-ed44-473b-9519-a7fd21a33a35,"[200, 20]",lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,6f16eaf6-5710-48ba-b3b4-1ca610914b91,"[500, 20]",lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,44ae4c9f-fd1f-4e43-9fe0-d22e5baae75c,"[1000, 20]",lbfgs,tanh,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,51967aa0-db51-4087-b467-000f6414d777,[100],lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,4f7c9517-4094-426c-b4d4-ae0731ccf430,[200],lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,31eb5c61-a22c-4bb7-8651-a0b21dfd72b8,[500],lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,20271cc0-2181-43e0-91c8-97d978a529a2,[1000],lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,12844e5e-ed2e-45b2-82de-82c0ecbb3c9c,"[100, 20]",lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,8633f905-463d-49be-b2fd-2acec2337832,"[200, 20]",lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,1357a6e9-ab12-486c-b7dc-04bbad075408,"[500, 20]",lbfgs,relu,100000,0.001
76610bfb-7f98-4497-a064-d4159bfdb7fe,bae2bdb4-9e53-4d7e-b833-35e9277db236,"[1000, 20]",lbfgs,relu,100000,0.001
ce6b0b92-05a3-4763-8877-544d53c87b14,24ecf401-1e76-43ac-8f0c-6be8a588dfbf,[100],lbfgs,tanh,100000,0.0001
ce6b0b92-05a3-4763-8877-544d53c87b14,9010a51a-b24e-47ed-bacb-733d770fef59,[200],lbfgs,tanh,100000,0.0001
