fID,eID,K,weights,algorithm,Dask Used,Preprocessing Technique,Classifier,Rows,Columns,Classes,Accuracy,F1 Score_1,Precision_1,Recall_1,F1 Score,Precision,Recall,time
3c38dd43-36cc-4300-893f-d890d0500de6,95511412-22dc-4489-98eb-b670b095f8cb,33,uniform,ball_tree,FALSE,None,KNN,846,19,4,0.580188679,0.580188679,0.580188679,0.580188679,0.562624469,0.558859342,0.570109269,0.002613734
3c38dd43-36cc-4300-893f-d890d0500de6,10b02459-6741-4ff4-99a4-77836f0e6998,33,uniform,brute,FALSE,None,KNN,846,19,4,0.575471698,0.575471698,0.575471698,0.575471698,0.55846869,0.554824561,0.565007228,0.001597126
3c38dd43-36cc-4300-893f-d890d0500de6,a124357f-639f-478c-835b-95c2ae903638,33,distance,auto,FALSE,None,KNN,846,19,4,0.622641509,0.622641509,0.622641509,0.622641509,0.599491932,0.594572922,0.607762375,0.00301144
3c38dd43-36cc-4300-893f-d890d0500de6,db9fe12e-e3e3-4e99-b66c-3d621539fac1,33,distance,ball_tree,FALSE,None,KNN,846,19,4,0.622641509,0.622641509,0.622641509,0.622641509,0.599491932,0.594572922,0.607762375,0.002681346
3c38dd43-36cc-4300-893f-d890d0500de6,144e2b4a-c885-463a-acaa-bc905c131b66,33,distance,brute,FALSE,None,KNN,846,19,4,0.622641509,0.622641509,0.622641509,0.622641509,0.599491932,0.594572922,0.607762375,0.00153874
3c38dd43-36cc-4300-893f-d890d0500de6,6c6b3565-f8fd-4be8-aeeb-74091735e759,35,uniform,auto,FALSE,None,KNN,846,19,4,0.575471698,0.575471698,0.575471698,0.575471698,0.558271031,0.554794301,0.565871981,0.003045123
3c38dd43-36cc-4300-893f-d890d0500de6,e30c3af3-894a-44df-9e01-809d9792a321,35,uniform,ball_tree,FALSE,None,KNN,846,19,4,0.575471698,0.575471698,0.575471698,0.575471698,0.558271031,0.554794301,0.565871981,0.002615486
3c38dd43-36cc-4300-893f-d890d0500de6,6de8b54c-39df-4d41-8a3b-43bcb60e105c,35,uniform,brute,FALSE,None,KNN,846,19,4,0.575471698,0.575471698,0.575471698,0.575471698,0.558271031,0.554794301,0.565871981,0.001565689
3c38dd43-36cc-4300-893f-d890d0500de6,207fce80-abc6-4ff8-8854-2f3c23e8464e,35,distance,auto,FALSE,None,KNN,846,19,4,0.627358491,0.627358491,0.627358491,0.627358491,0.600697943,0.596837798,0.610691447,0.003052924
3c38dd43-36cc-4300-893f-d890d0500de6,3ef7a2d0-2916-4837-b622-4d2b0e727491,35,distance,ball_tree,FALSE,None,KNN,846,19,4,0.627358491,0.627358491,0.627358491,0.627358491,0.600697943,0.596837798,0.610691447,0.002700831
3c38dd43-36cc-4300-893f-d890d0500de6,93f39a11-81e8-4ed6-9f53-ef7875257a2a,35,distance,brute,FALSE,None,KNN,846,19,4,0.627358491,0.627358491,0.627358491,0.627358491,0.600697943,0.596837798,0.610691447,0.001516986
3c38dd43-36cc-4300-893f-d890d0500de6,d4a88bee-a2c0-49f7-aaf6-9235392b49dd,37,uniform,auto,FALSE,None,KNN,846,19,4,0.547169811,0.547169811,0.547169811,0.547169811,0.524478271,0.520560505,0.533455729,0.00302811
3c38dd43-36cc-4300-893f-d890d0500de6,898c5605-8a5c-4dd2-8a8e-40f3c5925954,37,uniform,ball_tree,FALSE,None,KNN,846,19,4,0.547169811,0.547169811,0.547169811,0.547169811,0.524478271,0.520560505,0.533455729,0.002592589
3c38dd43-36cc-4300-893f-d890d0500de6,ce5ebd62-f64b-4846-a7d0-caa32d93d9d8,37,uniform,brute,FALSE,None,KNN,846,19,4,0.547169811,0.547169811,0.547169811,0.547169811,0.524478271,0.520560505,0.533455729,0.001605599
3c38dd43-36cc-4300-893f-d890d0500de6,af0b8045-7169-427f-9c95-2d5fd578eece,37,distance,auto,FALSE,None,KNN,846,19,4,0.603773585,0.603773585,0.603773585,0.603773585,0.573024347,0.566823281,0.58515907,0.003011551
3c38dd43-36cc-4300-893f-d890d0500de6,a5b2aa3a-c5f3-4ea1-99a0-b01deef057f9,37,distance,ball_tree,FALSE,None,KNN,846,19,4,0.603773585,0.603773585,0.603773585,0.603773585,0.573024347,0.566823281,0.58515907,0.002672322
3c38dd43-36cc-4300-893f-d890d0500de6,177ebc4b-0553-4898-85ca-312f9b709cd4,37,distance,brute,FALSE,None,KNN,846,19,4,0.603773585,0.603773585,0.603773585,0.603773585,0.573024347,0.566823281,0.58515907,0.001527995
3c38dd43-36cc-4300-893f-d890d0500de6,5748d407-1838-4741-9246-42b56b114744,39,uniform,auto,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.518842527,0.516483051,0.527154121,0.003056881
3c38dd43-36cc-4300-893f-d890d0500de6,ddb01b90-ddea-4d0e-a12f-c83b67fbd41b,39,uniform,ball_tree,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.518842527,0.516483051,0.527154121,0.002777341
3c38dd43-36cc-4300-893f-d890d0500de6,2265fcb4-f66a-411e-bc0a-cb6edb92d8ac,39,uniform,brute,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.518842527,0.516483051,0.527154121,0.001533427
3c38dd43-36cc-4300-893f-d890d0500de6,d57dc78f-0de7-4eea-9f2f-54f42080f349,39,distance,auto,FALSE,None,KNN,846,19,4,0.599056604,0.599056604,0.599056604,0.599056604,0.567776456,0.561460235,0.581312916,0.003058412
3c38dd43-36cc-4300-893f-d890d0500de6,cd3741b0-1935-4ba9-a672-56a009c854f7,39,distance,ball_tree,FALSE,None,KNN,846,19,4,0.599056604,0.599056604,0.599056604,0.599056604,0.567776456,0.561460235,0.581312916,0.002598031
3c38dd43-36cc-4300-893f-d890d0500de6,b57f5635-7a13-4029-acf8-9636104da4aa,39,distance,brute,FALSE,None,KNN,846,19,4,0.599056604,0.599056604,0.599056604,0.599056604,0.567776456,0.561460235,0.581312916,0.001562987
3c38dd43-36cc-4300-893f-d890d0500de6,13eb94d7-e127-40bd-b0de-32a700c9da10,41,uniform,auto,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.516763073,0.514303784,0.528883626,0.003001176
3c38dd43-36cc-4300-893f-d890d0500de6,80d66b5b-27d0-4f4e-b9fd-8ca2bf6b1bac,41,uniform,ball_tree,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.516763073,0.514303784,0.528883626,0.002653622
3c38dd43-36cc-4300-893f-d890d0500de6,3ccb3e31-30cf-4624-806c-fb1ae9d3e782,41,uniform,brute,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.516763073,0.514303784,0.528883626,0.00153081
3c38dd43-36cc-4300-893f-d890d0500de6,c3f6f345-6774-4e08-aed3-17764a230741,41,distance,auto,FALSE,None,KNN,846,19,4,0.603773585,0.603773585,0.603773585,0.603773585,0.57305487,0.566901943,0.585550204,0.003039834
3c38dd43-36cc-4300-893f-d890d0500de6,e8b42bad-b6e9-47af-a4f6-c0eda872dca5,41,distance,ball_tree,FALSE,None,KNN,846,19,4,0.603773585,0.603773585,0.603773585,0.603773585,0.57305487,0.566901943,0.585550204,0.002624077
3c38dd43-36cc-4300-893f-d890d0500de6,0aea15c7-358c-4ddf-b679-090d916760f3,41,distance,brute,FALSE,None,KNN,846,19,4,0.603773585,0.603773585,0.603773585,0.603773585,0.57305487,0.566901943,0.585550204,0.001541446
3c38dd43-36cc-4300-893f-d890d0500de6,afe93f8b-d001-4ee2-b089-174022da7a5d,43,uniform,auto,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.517235954,0.514468718,0.528018874,0.003032999
3c38dd43-36cc-4300-893f-d890d0500de6,c71ad979-9152-4ab1-b9ef-33fed0e632fe,43,uniform,ball_tree,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.517235954,0.514468718,0.528018874,0.002606912
3c38dd43-36cc-4300-893f-d890d0500de6,92b85440-ffcf-44ca-a9d6-71e18d00d12a,43,uniform,brute,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.517235954,0.514468718,0.528018874,0.001618388
3c38dd43-36cc-4300-893f-d890d0500de6,80899c20-c998-4da4-afb1-b6db3b7e8f05,43,distance,auto,FALSE,None,KNN,846,19,4,0.608490566,0.608490566,0.608490566,0.608490566,0.579858575,0.574535449,0.591095708,0.003057588
3c38dd43-36cc-4300-893f-d890d0500de6,83672966-2fee-4332-b7a8-e1dd61beed9e,43,distance,ball_tree,FALSE,None,KNN,846,19,4,0.608490566,0.608490566,0.608490566,0.608490566,0.579858575,0.574535449,0.591095708,0.002641986
3c38dd43-36cc-4300-893f-d890d0500de6,3ef19a3f-513d-4616-af1b-d754cfecdbf7,43,distance,brute,FALSE,None,KNN,846,19,4,0.608490566,0.608490566,0.608490566,0.608490566,0.579858575,0.574535449,0.591095708,0.001556315
3c38dd43-36cc-4300-893f-d890d0500de6,1b5f8a2b-dc41-4f59-ab91-8f9c1a8998da,45,uniform,auto,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.518337662,0.515428249,0.530191842,0.003027749
3c38dd43-36cc-4300-893f-d890d0500de6,16013bdb-d144-466b-b09d-12b4df5df3cf,45,uniform,ball_tree,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.518337662,0.515428249,0.530191842,0.002585434
3c38dd43-36cc-4300-893f-d890d0500de6,213e3dc5-a724-4a1a-b0fe-65fc39a4ed7a,45,uniform,brute,FALSE,None,KNN,846,19,4,0.537735849,0.537735849,0.537735849,0.537735849,0.518337662,0.515428249,0.530191842,0.001575713
3c38dd43-36cc-4300-893f-d890d0500de6,3d9d7b75-d2bf-4821-8cc3-bcb6373fa847,45,distance,auto,FALSE,None,KNN,846,19,4,0.594339623,0.594339623,0.594339623,0.594339623,0.56096178,0.555671479,0.574429041,0.003060838
3c38dd43-36cc-4300-893f-d890d0500de6,b4a20160-3198-4cad-84f1-2508f69d844d,45,distance,ball_tree,FALSE,None,KNN,846,19,4,0.594339623,0.594339623,0.594339623,0.594339623,0.56096178,0.555671479,0.574429041,0.002638882
3c38dd43-36cc-4300-893f-d890d0500de6,e66d14c4-db11-4df4-871d-89d7211edf00,45,distance,brute,FALSE,None,KNN,846,19,4,0.594339623,0.594339623,0.594339623,0.594339623,0.56096178,0.555671479,0.574429041,0.001554594
c9a0d453-3ae6-4cca-bbd8-c09baf601946,901ad234-ca1d-43e6-8e89-31044d7b7740,3,uniform,auto,FALSE,None,KNN,5000,41,3,0.8024,0.8024,0.8024,0.8024,0.802476087,0.802568413,0.802925696,0.013852851
c9a0d453-3ae6-4cca-bbd8-c09baf601946,9bf57dcf-8b1f-439c-9704-0eabfe383d83,3,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8024,0.8024,0.8024,0.8024,0.802476087,0.802568413,0.802925696,0.009895718
c9a0d453-3ae6-4cca-bbd8-c09baf601946,6248a85e-e817-4052-bd09-06511ea651b8,3,uniform,brute,FALSE,None,KNN,5000,41,3,0.8024,0.8024,0.8024,0.8024,0.802476087,0.802568413,0.802925696,0.00147848
c9a0d453-3ae6-4cca-bbd8-c09baf601946,98e4ebfa-d2e8-452e-a80f-c06d340eb63a,3,distance,auto,FALSE,None,KNN,5000,41,3,0.8024,0.8024,0.8024,0.8024,0.802476087,0.802568413,0.802925696,0.014129546
c9a0d453-3ae6-4cca-bbd8-c09baf601946,f94f3a65-a4e7-460e-9535-5a4b31236503,3,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8024,0.8024,0.8024,0.8024,0.802476087,0.802568413,0.802925696,0.009855453
c9a0d453-3ae6-4cca-bbd8-c09baf601946,f72a1f2a-aba3-45e1-933d-7540e5e912d6,3,distance,brute,FALSE,None,KNN,5000,41,3,0.8024,0.8024,0.8024,0.8024,0.802476087,0.802568413,0.802925696,0.001407998
c9a0d453-3ae6-4cca-bbd8-c09baf601946,ba0f8de3-1a89-4a5d-94d8-d02fbfbc5ce4,5,uniform,auto,FALSE,None,KNN,5000,41,3,0.8208,0.8208,0.8208,0.8208,0.821051015,0.821024836,0.821233338,0.016048563
c9a0d453-3ae6-4cca-bbd8-c09baf601946,7708f15e-3e4b-422c-b459-0f5bb35070d8,5,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8208,0.8208,0.8208,0.8208,0.821051015,0.821024836,0.821233338,0.010014933
c9a0d453-3ae6-4cca-bbd8-c09baf601946,0817fae5-cbf8-4def-83c4-bd4a7f4fd933,5,uniform,brute,FALSE,None,KNN,5000,41,3,0.8208,0.8208,0.8208,0.8208,0.821051015,0.821024836,0.821233338,0.001519182
c9a0d453-3ae6-4cca-bbd8-c09baf601946,2e9c6c2e-d755-45a7-bfbc-84b71ed58eee,5,distance,auto,FALSE,None,KNN,5000,41,3,0.8208,0.8208,0.8208,0.8208,0.821051015,0.821024836,0.821233338,0.014422644
c9a0d453-3ae6-4cca-bbd8-c09baf601946,94f3f2b1-5a5a-467a-bcf3-dd5dd617f3d9,5,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8208,0.8208,0.8208,0.8208,0.821051015,0.821024836,0.821233338,0.00988032
c9a0d453-3ae6-4cca-bbd8-c09baf601946,74325d97-856f-4b5c-827b-bb042d788784,5,distance,brute,FALSE,None,KNN,5000,41,3,0.8208,0.8208,0.8208,0.8208,0.821051015,0.821024836,0.821233338,0.001388471
c9a0d453-3ae6-4cca-bbd8-c09baf601946,73dd22e8-0307-4430-a119-e5aae99c412f,7,uniform,auto,FALSE,None,KNN,5000,41,3,0.8256,0.8256,0.8256,0.8256,0.825810292,0.826587593,0.826001035,0.014043045
c9a0d453-3ae6-4cca-bbd8-c09baf601946,d22aaabd-8254-4687-80d9-be945dde48c3,7,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8256,0.8256,0.8256,0.8256,0.825810292,0.826587593,0.826001035,0.009989011
c9a0d453-3ae6-4cca-bbd8-c09baf601946,9ebe770e-9445-4c08-b6b8-ffab98827ecc,7,uniform,brute,FALSE,None,KNN,5000,41,3,0.8256,0.8256,0.8256,0.8256,0.825810292,0.826587593,0.826001035,0.001461121
c9a0d453-3ae6-4cca-bbd8-c09baf601946,efdfb277-0f72-497b-a5ee-2439096d01eb,7,distance,auto,FALSE,None,KNN,5000,41,3,0.8256,0.8256,0.8256,0.8256,0.825810292,0.826587593,0.826001035,0.014132258
c9a0d453-3ae6-4cca-bbd8-c09baf601946,9f266d31-a9f9-4e8f-b7ec-898f43d2230f,7,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8256,0.8256,0.8256,0.8256,0.825810292,0.826587593,0.826001035,0.009879843
c9a0d453-3ae6-4cca-bbd8-c09baf601946,7aba7914-35c1-4269-b458-200d6852e558,7,distance,brute,FALSE,None,KNN,5000,41,3,0.8256,0.8256,0.8256,0.8256,0.825810292,0.826587593,0.826001035,0.001417386
c9a0d453-3ae6-4cca-bbd8-c09baf601946,ee91e9eb-dc64-4b8a-9837-c3e0ece1e632,9,uniform,auto,FALSE,None,KNN,5000,41,3,0.8416,0.8416,0.8416,0.8416,0.841781827,0.841631849,0.842177498,0.014054168
c9a0d453-3ae6-4cca-bbd8-c09baf601946,b883b3e3-de7b-4fe9-b44a-a4b8bb83efcb,9,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8416,0.8416,0.8416,0.8416,0.841781827,0.841631849,0.842177498,0.01000296
c9a0d453-3ae6-4cca-bbd8-c09baf601946,3f9f8775-6bb0-42ca-8aa2-1aada2643bab,9,uniform,brute,FALSE,None,KNN,5000,41,3,0.8416,0.8416,0.8416,0.8416,0.841781827,0.841631849,0.842177498,0.001375379
c9a0d453-3ae6-4cca-bbd8-c09baf601946,36d85e03-46d4-45ef-bb94-610b0cd1f7cc,9,distance,auto,FALSE,None,KNN,5000,41,3,0.8408,0.8408,0.8408,0.8408,0.840973313,0.840816529,0.841342076,0.014094492
c9a0d453-3ae6-4cca-bbd8-c09baf601946,e88e2c09-4eb5-4fe8-931d-fa57f22b3cb2,9,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8408,0.8408,0.8408,0.8408,0.840973313,0.840816529,0.841342076,0.009897715
c9a0d453-3ae6-4cca-bbd8-c09baf601946,177eb83f-cae7-4f20-b28f-770631bdb1b6,9,distance,brute,FALSE,None,KNN,5000,41,3,0.8408,0.8408,0.8408,0.8408,0.840973313,0.840816529,0.841342076,0.001380277
c9a0d453-3ae6-4cca-bbd8-c09baf601946,8d8a1ecb-ac65-4f5e-8835-a7132a63a899,11,uniform,auto,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843290165,0.843152887,0.843696936,0.014088462
c9a0d453-3ae6-4cca-bbd8-c09baf601946,cfd52ea3-984d-4c37-a60c-69671434731f,11,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843290165,0.843152887,0.843696936,0.010020396
c9a0d453-3ae6-4cca-bbd8-c09baf601946,2c8627bf-00d1-4b4b-a742-ad69ad6eb764,11,uniform,brute,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843290165,0.843152887,0.843696936,0.001415556
c9a0d453-3ae6-4cca-bbd8-c09baf601946,11c25817-f97a-4e9f-885e-d464cfcc5628,11,distance,auto,FALSE,None,KNN,5000,41,3,0.8424,0.8424,0.8424,0.8424,0.84248195,0.84234479,0.842861515,0.014039404
c9a0d453-3ae6-4cca-bbd8-c09baf601946,cc9c52ee-8bc0-406a-bae3-ff4bcb9921a3,11,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8424,0.8424,0.8424,0.8424,0.84248195,0.84234479,0.842861515,0.009869215
c9a0d453-3ae6-4cca-bbd8-c09baf601946,a067f3ed-a46f-4034-a752-7223205fe79f,11,distance,brute,FALSE,None,KNN,5000,41,3,0.8424,0.8424,0.8424,0.8424,0.84248195,0.84234479,0.842861515,0.001380675
c9a0d453-3ae6-4cca-bbd8-c09baf601946,04edec14-bf0f-41b9-a29e-1b84795730a0,13,uniform,auto,FALSE,None,KNN,5000,41,3,0.84,0.84,0.84,0.84,0.840072811,0.839931266,0.840534272,0.014036558
c9a0d453-3ae6-4cca-bbd8-c09baf601946,8468f2cb-08ef-48e4-a2b3-0cca26ada349,13,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.84,0.84,0.84,0.84,0.840072811,0.839931266,0.840534272,0.009863025
c9a0d453-3ae6-4cca-bbd8-c09baf601946,247c4a57-551f-4f94-9fe8-59ddd6084493,13,uniform,brute,FALSE,None,KNN,5000,41,3,0.84,0.84,0.84,0.84,0.840072811,0.839931266,0.840534272,0.001372479
c9a0d453-3ae6-4cca-bbd8-c09baf601946,0114602c-8200-4ea5-b34b-eef0e985fad0,13,distance,auto,FALSE,None,KNN,5000,41,3,0.84,0.84,0.84,0.84,0.840072811,0.839931266,0.840534272,0.014058617
c9a0d453-3ae6-4cca-bbd8-c09baf601946,d5e8bb77-40bd-4cec-bc64-0989acc5b76b,13,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.84,0.84,0.84,0.84,0.840072811,0.839931266,0.840534272,0.009993752
c9a0d453-3ae6-4cca-bbd8-c09baf601946,49cd7f6e-7bea-49fe-b875-5e545539d656,13,distance,brute,FALSE,None,KNN,5000,41,3,0.84,0.84,0.84,0.84,0.840072811,0.839931266,0.840534272,0.001427082
c9a0d453-3ae6-4cca-bbd8-c09baf601946,1529b7a1-9d5e-4539-b9db-f8b4cfb7b121,15,uniform,auto,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843269155,0.843185326,0.843799572,0.01411101
c9a0d453-3ae6-4cca-bbd8-c09baf601946,09638dd3-c9b4-49f7-917c-3300e9685a46,15,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843269155,0.843185326,0.843799572,0.010012053
c9a0d453-3ae6-4cca-bbd8-c09baf601946,a15f14bd-0f17-4a4a-a595-b3a20bee0b0e,15,uniform,brute,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843269155,0.843185326,0.843799572,0.001398249
c9a0d453-3ae6-4cca-bbd8-c09baf601946,0f6156ee-62b8-4e4c-844c-a4ad3d46d337,15,distance,auto,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843269155,0.843185326,0.843799572,0.014057477
c9a0d453-3ae6-4cca-bbd8-c09baf601946,96c8576c-c986-4f5d-9c6a-50cdd86b8bf3,15,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843269155,0.843185326,0.843799572,0.009899549
c9a0d453-3ae6-4cca-bbd8-c09baf601946,7f211ec8-9f72-48aa-941a-5a3926d98baa,15,distance,brute,FALSE,None,KNN,5000,41,3,0.8432,0.8432,0.8432,0.8432,0.843269155,0.843185326,0.843799572,0.001374128
c9a0d453-3ae6-4cca-bbd8-c09baf601946,9efe17f6-fff4-430e-86e3-c050f6b11a87,17,uniform,auto,FALSE,None,KNN,5000,41,3,0.8464,0.8464,0.8464,0.8464,0.84652642,0.84636157,0.84730187,0.014091281
c9a0d453-3ae6-4cca-bbd8-c09baf601946,150d09ff-9657-49bb-91ad-740e9e4f96f9,17,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8464,0.8464,0.8464,0.8464,0.84652642,0.84636157,0.84730187,0.009958117
c9a0d453-3ae6-4cca-bbd8-c09baf601946,5cb40d29-465a-4706-9856-c04429e3c1d2,17,uniform,brute,FALSE,None,KNN,5000,41,3,0.8464,0.8464,0.8464,0.8464,0.84652642,0.84636157,0.84730187,0.001397953
c9a0d453-3ae6-4cca-bbd8-c09baf601946,facb508d-9b18-4c2c-95ac-28caa7136bb5,17,distance,auto,FALSE,None,KNN,5000,41,3,0.8464,0.8464,0.8464,0.8464,0.84652642,0.84636157,0.84730187,0.014063495
c9a0d453-3ae6-4cca-bbd8-c09baf601946,672c80f7-721a-4e2b-b0d0-40fd82af7188,17,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8464,0.8464,0.8464,0.8464,0.84652642,0.84636157,0.84730187,0.009847674
c9a0d453-3ae6-4cca-bbd8-c09baf601946,b2f53b1a-2291-475e-b927-08f315d466f2,17,distance,brute,FALSE,None,KNN,5000,41,3,0.8464,0.8464,0.8464,0.8464,0.84652642,0.84636157,0.84730187,0.001460997
c9a0d453-3ae6-4cca-bbd8-c09baf601946,8e403288-c8ba-419d-8ae9-d5ab2798cf49,19,uniform,auto,FALSE,None,KNN,5000,41,3,0.852,0.852,0.852,0.852,0.852047993,0.852022078,0.852876001,0.01404776
c9a0d453-3ae6-4cca-bbd8-c09baf601946,ecde0981-8fb4-41c6-a0a2-324b0fb2b081,19,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.852,0.852,0.852,0.852,0.852047993,0.852022078,0.852876001,0.010113167
c9a0d453-3ae6-4cca-bbd8-c09baf601946,50b7660c-6e7c-49c7-b941-7b34831a7469,19,uniform,brute,FALSE,None,KNN,5000,41,3,0.852,0.852,0.852,0.852,0.852047993,0.852022078,0.852876001,0.001406961
c9a0d453-3ae6-4cca-bbd8-c09baf601946,0f1a1a4c-8970-4d55-aa3b-8da3998a2ea6,19,distance,auto,FALSE,None,KNN,5000,41,3,0.852,0.852,0.852,0.852,0.852047993,0.852022078,0.852876001,0.014094197
c9a0d453-3ae6-4cca-bbd8-c09baf601946,cadddf79-43da-4789-a267-ba4ffaac67ad,19,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.852,0.852,0.852,0.852,0.852047993,0.852022078,0.852876001,0.009904574
c9a0d453-3ae6-4cca-bbd8-c09baf601946,25feae0e-dcd1-4ecb-b8aa-1b62842d25db,19,distance,brute,FALSE,None,KNN,5000,41,3,0.852,0.852,0.852,0.852,0.852047993,0.852022078,0.852876001,0.001373362
c9a0d453-3ae6-4cca-bbd8-c09baf601946,c9096f2c-3bea-4f60-9cd1-be83d604ff2f,21,uniform,auto,FALSE,None,KNN,5000,41,3,0.8544,0.8544,0.8544,0.8544,0.854384564,0.854439479,0.855079456,0.014141248
c9a0d453-3ae6-4cca-bbd8-c09baf601946,8496817a-5630-45f7-8fd0-1bc8f9d16b82,21,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8544,0.8544,0.8544,0.8544,0.854384564,0.854439479,0.855079456,0.010051652
c9a0d453-3ae6-4cca-bbd8-c09baf601946,af70b5d8-ffec-4869-b549-3c65d3cb4878,21,uniform,brute,FALSE,None,KNN,5000,41,3,0.8544,0.8544,0.8544,0.8544,0.854384564,0.854439479,0.855079456,0.001385286
c9a0d453-3ae6-4cca-bbd8-c09baf601946,7f855377-c0a5-4344-a1d3-66cee0edc31b,21,distance,auto,FALSE,None,KNN,5000,41,3,0.8544,0.8544,0.8544,0.8544,0.854384564,0.854439479,0.855079456,0.014092222
c9a0d453-3ae6-4cca-bbd8-c09baf601946,33471075-d4df-4cd0-afaf-363e5670e049,21,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8544,0.8544,0.8544,0.8544,0.854384564,0.854439479,0.855079456,0.009913616
c9a0d453-3ae6-4cca-bbd8-c09baf601946,ffa281b8-8fae-4ed1-a0fc-21ba737d9b4e,21,distance,brute,FALSE,None,KNN,5000,41,3,0.8544,0.8544,0.8544,0.8544,0.854384564,0.854439479,0.855079456,0.001399606
c9a0d453-3ae6-4cca-bbd8-c09baf601946,5be64027-9446-4aa1-b0bb-699c99e3da3a,23,uniform,auto,FALSE,None,KNN,5000,41,3,0.8616,0.8616,0.8616,0.8616,0.861551898,0.862132439,0.862361254,0.014154606
c9a0d453-3ae6-4cca-bbd8-c09baf601946,d3ab5604-4464-4071-86f6-470d2c0a0a16,23,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.8616,0.8616,0.8616,0.8616,0.861551898,0.862132439,0.862361254,0.009981016
c9a0d453-3ae6-4cca-bbd8-c09baf601946,a701f0a9-7a68-472e-8d24-c0865aaae769,23,uniform,brute,FALSE,None,KNN,5000,41,3,0.8616,0.8616,0.8616,0.8616,0.861551898,0.862132439,0.862361254,0.001414572
c9a0d453-3ae6-4cca-bbd8-c09baf601946,ada9652d-25b2-442c-90ab-28795b3ca7fd,23,distance,auto,FALSE,None,KNN,5000,41,3,0.8616,0.8616,0.8616,0.8616,0.861551898,0.862132439,0.862361254,0.014080343
c9a0d453-3ae6-4cca-bbd8-c09baf601946,96a3ca66-b18c-46df-9e7a-910863e609c7,23,distance,ball_tree,FALSE,None,KNN,5000,41,3,0.8616,0.8616,0.8616,0.8616,0.861551898,0.862132439,0.862361254,0.009873901
c9a0d453-3ae6-4cca-bbd8-c09baf601946,2b6ebe62-acab-4e10-b9a1-d48c9b0065ed,23,distance,brute,FALSE,None,KNN,5000,41,3,0.8616,0.8616,0.8616,0.8616,0.861551898,0.862132439,0.862361254,0.001402739
c9a0d453-3ae6-4cca-bbd8-c09baf601946,4ed8967b-ff99-4d2c-a5f9-5da1732fabf4,25,uniform,auto,FALSE,None,KNN,5000,41,3,0.86,0.86,0.86,0.86,0.859942936,0.860688874,0.860747016,0.014048957
c9a0d453-3ae6-4cca-bbd8-c09baf601946,2ff2fa57-858a-4470-a14e-2b25d7851707,25,uniform,ball_tree,FALSE,None,KNN,5000,41,3,0.86,0.86,0.86,0.86,0.859942936,0.860688874,0.860747016,0.009919111
c9a0d453-3ae6-4cca-bbd8-c09baf601946,036baa59-79dd-4ece-940a-99b937c19451,25,uniform,brute,FALSE,None,KNN,5000,41,3,0.86,0.86,0.86,0.86,0.859942936,0.860688874,0.860747016,0.001406531
