fID,eID,Dask Used,Preprocessing Technique,Classifier,Rows,Columns,Classes,Accuracy,F1 Score_1,Precision_1,Recall_1,F1 Score,Precision,Recall,time
51d170bf-4964-4990-b3b1-6cb4310b1e4a,a3a4f7e0-b176-46c2-adda-ca1dab764e6a,FALSE,None,KNN,1000,21,2,0.652,0.779746835,0.709677419,0.865168539,0.779746835,0.709677419,0.865168539,0.005518648
51d170bf-4964-4990-b3b1-6cb4310b1e4a,5ed57d42-48b4-404d-816c-c5065d273a88,FALSE,None,KNN,1000,21,2,0.652,0.779746835,0.709677419,0.865168539,0.779746835,0.709677419,0.865168539,0.001796268
51d170bf-4964-4990-b3b1-6cb4310b1e4a,d2d8be45-b95c-4372-ac33-4f4669fb3f31,FALSE,None,KNN,1000,21,2,0.7,0.814814815,0.726872247,0.926966292,0.814814815,0.726872247,0.926966292,0.00725714
51d170bf-4964-4990-b3b1-6cb4310b1e4a,22121061-01be-4db7-9dbd-a3324892a506,FALSE,None,KNN,1000,21,2,0.7,0.814814815,0.726872247,0.926966292,0.814814815,0.726872247,0.926966292,0.005720866
51d170bf-4964-4990-b3b1-6cb4310b1e4a,e6f066f1-3c65-4f81-9b1a-65cf5fe20bdc,FALSE,None,KNN,1000,21,2,0.7,0.814814815,0.726872247,0.926966292,0.814814815,0.726872247,0.926966292,0.002250886
51d170bf-4964-4990-b3b1-6cb4310b1e4a,580c2971-01a2-4efa-8c3b-0af943971c91,FALSE,None,KNN,1000,21,2,0.656,0.785,0.707207207,0.882022472,0.785,0.707207207,0.882022472,0.007483251
51d170bf-4964-4990-b3b1-6cb4310b1e4a,6b01bc60-be98-431e-aea8-5826173f2adf,FALSE,None,KNN,1000,21,2,0.656,0.785,0.707207207,0.882022472,0.785,0.707207207,0.882022472,0.005398333
51d170bf-4964-4990-b3b1-6cb4310b1e4a,25cf43dc-1a98-414d-9a65-f38b64c9fe84,FALSE,None,KNN,1000,21,2,0.656,0.785,0.707207207,0.882022472,0.785,0.707207207,0.882022472,0.001902796
51d170bf-4964-4990-b3b1-6cb4310b1e4a,4b9fef24-5502-493c-a0f8-42433d4b6fb4,FALSE,None,KNN,1000,21,2,0.692,0.809876543,0.72246696,0.921348315,0.809876543,0.72246696,0.921348315,0.007105827
51d170bf-4964-4990-b3b1-6cb4310b1e4a,44fe97c2-b831-4a8b-beae-37b88f5975e4,FALSE,None,KNN,1000,21,2,0.692,0.809876543,0.72246696,0.921348315,0.809876543,0.72246696,0.921348315,0.005509938
51d170bf-4964-4990-b3b1-6cb4310b1e4a,aa435401-04a1-4198-aebf-7273b1bc886f,FALSE,None,KNN,1000,21,2,0.692,0.809876543,0.72246696,0.921348315,0.809876543,0.72246696,0.921348315,0.002023961
51d170bf-4964-4990-b3b1-6cb4310b1e4a,a1d6527b-75d7-4a69-8d34-5d1788c3e05f,FALSE,None,KNN,1000,21,2,0.664,0.791044776,0.709821429,0.893258427,0.791044776,0.709821429,0.893258427,0.007105619
51d170bf-4964-4990-b3b1-6cb4310b1e4a,4abe599c-3172-4192-9feb-f82efadec2aa,FALSE,None,KNN,1000,21,2,0.664,0.791044776,0.709821429,0.893258427,0.791044776,0.709821429,0.893258427,0.005453028
51d170bf-4964-4990-b3b1-6cb4310b1e4a,6b27d878-d4db-4739-82fd-473d9a5acee3,FALSE,None,KNN,1000,21,2,0.664,0.791044776,0.709821429,0.893258427,0.791044776,0.709821429,0.893258427,0.001948505
51d170bf-4964-4990-b3b1-6cb4310b1e4a,f0aafcfb-a3fd-46f9-a8e1-fc53f23491be,FALSE,None,KNN,1000,21,2,0.704,0.819512195,0.724137931,0.943820225,0.819512195,0.724137931,0.943820225,0.007256574
51d170bf-4964-4990-b3b1-6cb4310b1e4a,99176bda-6d35-4fcb-98a0-19b378b72ce6,FALSE,None,KNN,1000,21,2,0.704,0.819512195,0.724137931,0.943820225,0.819512195,0.724137931,0.943820225,0.005535072
51d170bf-4964-4990-b3b1-6cb4310b1e4a,cfe20a29-eb23-4f5a-8162-db0124fc639e,FALSE,None,KNN,1000,21,2,0.704,0.819512195,0.724137931,0.943820225,0.819512195,0.724137931,0.943820225,0.001944291
51d170bf-4964-4990-b3b1-6cb4310b1e4a,491169d2-4da5-4fa3-9a5b-75bdd286e82f,FALSE,None,KNN,1000,21,2,0.668,0.793017456,0.713004484,0.893258427,0.793017456,0.713004484,0.893258427,0.007120228
51d170bf-4964-4990-b3b1-6cb4310b1e4a,88c2b8a1-0881-4e34-8c51-01ba4d2b9b0e,FALSE,None,KNN,1000,21,2,0.668,0.793017456,0.713004484,0.893258427,0.793017456,0.713004484,0.893258427,0.005364537
51d170bf-4964-4990-b3b1-6cb4310b1e4a,415e9fac-ef43-4dd2-ae58-3bfb5923e435,FALSE,None,KNN,1000,21,2,0.668,0.793017456,0.713004484,0.893258427,0.793017456,0.713004484,0.893258427,0.001787035
51d170bf-4964-4990-b3b1-6cb4310b1e4a,03999bc5-c90b-4d3f-9c81-8dac8a08ea5f,FALSE,None,KNN,1000,21,2,0.708,0.824096386,0.721518987,0.960674157,0.824096386,0.721518987,0.960674157,0.006962668
51d170bf-4964-4990-b3b1-6cb4310b1e4a,cf234764-86b9-421c-afa3-dcbd2ede08c4,FALSE,None,KNN,1000,21,2,0.708,0.824096386,0.721518987,0.960674157,0.824096386,0.721518987,0.960674157,0.005651956
51d170bf-4964-4990-b3b1-6cb4310b1e4a,38e0a13d-a84f-418b-b519-165d6441b4fb,FALSE,None,KNN,1000,21,2,0.708,0.824096386,0.721518987,0.960674157,0.824096386,0.721518987,0.960674157,0.001935895
51d170bf-4964-4990-b3b1-6cb4310b1e4a,0825faf4-a922-4dc6-8dc1-3317e2e04c39,FALSE,None,KNN,1000,21,2,0.664,0.792079208,0.707964602,0.898876404,0.792079208,0.707964602,0.898876404,0.007158718
51d170bf-4964-4990-b3b1-6cb4310b1e4a,a9ca5f17-4286-4cdb-bf83-5ab0dda97d6a,FALSE,None,KNN,1000,21,2,0.664,0.792079208,0.707964602,0.898876404,0.792079208,0.707964602,0.898876404,0.005372183
51d170bf-4964-4990-b3b1-6cb4310b1e4a,b2931b4a-5e68-4cc6-873e-a100f6347c7b,FALSE,None,KNN,1000,21,2,0.664,0.792079208,0.707964602,0.898876404,0.792079208,0.707964602,0.898876404,0.00183977
51d170bf-4964-4990-b3b1-6cb4310b1e4a,f6a31b15-80f0-4757-bf63-f640da93709f,FALSE,None,KNN,1000,21,2,0.716,0.829736211,0.723849372,0.971910112,0.829736211,0.723849372,0.971910112,0.006983077
51d170bf-4964-4990-b3b1-6cb4310b1e4a,c9381655-4a3f-4be6-8bef-02505b425abf,FALSE,None,KNN,1000,21,2,0.716,0.829736211,0.723849372,0.971910112,0.829736211,0.723849372,0.971910112,0.005397504
51d170bf-4964-4990-b3b1-6cb4310b1e4a,1aea0709-0db7-487b-b8a6-043444f6efb4,FALSE,None,KNN,1000,21,2,0.716,0.829736211,0.723849372,0.971910112,0.829736211,0.723849372,0.971910112,0.00188743
51d170bf-4964-4990-b3b1-6cb4310b1e4a,16b18dc5-a8ce-46ec-b847-02c21e2b5a3c,FALSE,None,KNN,1000,21,2,0.672,0.798029557,0.710526316,0.91011236,0.798029557,0.710526316,0.91011236,0.007337951
51d170bf-4964-4990-b3b1-6cb4310b1e4a,12b9c6cf-a36b-45db-9de5-532064751429,FALSE,None,KNN,1000,21,2,0.672,0.798029557,0.710526316,0.91011236,0.798029557,0.710526316,0.91011236,0.005394259
